"","OBJECTID","PO_NAME","ZIP_CODE","Negative","Positive","Probable","Additional_Tracking","Positive_Redacted","Negative_Redacted"
"1039",1367,"Narberth","19072",256,43,0,NA,NA,NA
"1040",1368,"Newtown Square","19073",393,98,-1,NA,NA,NA
"1041",1369,"Norwood","19074",86,31,0,NA,NA,NA
"1042",1370,"Oreland","19075",152,32,0,NA,NA,NA
"1043",1371,"Prospect Park","19076",99,55,6,NA,NA,NA
"1044",1372,"Ridley Park","19078",178,51,0,NA,NA,NA
"1045",1373,"Sharon Hill","19079",182,104,0,NA,NA,NA
"1046",1374,"Swarthmore","19081",155,39,0,NA,NA,NA
"1047",1375,"Upper Darby","19082",710,476,5,NA,NA,NA
"1048",1376,"Havertown","19083",706,155,6,NA,NA,NA
"1049",1377,"Villanova","19085",146,14,0,NA,NA,NA
"1050",1378,"Wallingford","19086",205,181,-1,NA,NA,NA
"1051",1379,"Wayne","19087",582,93,0,NA,NA,NA
"1052",1380,"Willow Grove","19090",480,144,0,NA,NA,NA
"1053",1381,"Woodlyn","19094",61,23,-1,NA,NA,NA
"1054",1382,"Wyncote","19095",241,170,-1,NA,NA,NA
"1055",1383,"Wynnewood","19096",320,102,0,NA,NA,NA
"1056",1384,"Philadelphia","19102",154,36,0,NA,NA,NA
"1057",1385,"Philadelphia","19103",447,159,0,NA,NA,NA
"1058",1386,"Philadelphia","19104",684,205,0,NA,NA,NA
"1059",1387,"Philadelphia","19106",241,36,0,NA,NA,NA
"1060",1388,"Philadelphia","19107",420,121,0,NA,NA,NA
"1061",1389,"Philadelphia","19111",1359,665,-1,NA,NA,NA
"1062",1390,"Philadelphia","19112",-1,0,0,NA,NA,NA
"1063",1391,"Philadelphia","19113",-1,0,0,NA,NA,NA
"1064",1392,"Philadelphia","19114",690,267,-1,NA,NA,NA
"1065",1393,"Philadelphia","19115",776,538,0,NA,NA,NA
"1066",1394,"Philadelphia","19116",673,408,0,NA,NA,NA
"1067",1395,"Philadelphia","19118",225,111,0,NA,NA,NA
"1068",1396,"Philadelphia","19119",636,276,0,NA,NA,NA
"1069",1397,"Philadelphia","19120",1105,618,-1,NA,NA,NA
"1070",1398,"Philadelphia","19121",664,252,0,NA,NA,NA
"1071",1399,"Philadelphia","19122",381,134,0,NA,NA,NA
"1072",1400,"Philadelphia","19123",410,169,0,NA,NA,NA
"1073",1401,"Philadelphia","19124",1078,544,-1,NA,NA,NA
"1074",1402,"Philadelphia","19125",475,144,0,NA,NA,NA
"1075",1403,"Philadelphia","19126",408,285,0,NA,NA,NA
"1076",1404,"Philadelphia","19127",114,19,-1,NA,NA,NA
"1077",1405,"Philadelphia","19128",721,262,-1,NA,NA,NA
"1078",1406,"Philadelphia","19129",255,75,0,NA,NA,NA
"1079",1407,"Philadelphia","19130",677,196,0,NA,NA,NA
"1080",1408,"Philadelphia","19131",1063,512,0,NA,NA,NA
"1081",1409,"Philadelphia","19132",749,391,0,NA,NA,NA
"1082",1410,"Philadelphia","19133",402,235,0,NA,NA,NA
"1083",1411,"Philadelphia","19134",915,385,0,NA,NA,NA
"1084",1412,"Philadelphia","19135",661,255,0,NA,NA,NA
"1085",1413,"Philadelphia","19136",786,513,0,NA,NA,NA
"1086",1414,"Philadelphia","19137",167,26,0,NA,NA,NA
"1087",1415,"Philadelphia","19138",744,294,0,NA,NA,NA
"1088",1416,"Philadelphia","19139",894,476,0,NA,NA,NA
"1089",1417,"Philadelphia","19140",971,480,0,NA,NA,NA
"1090",1418,"Philadelphia","19141",648,242,0,NA,NA,NA
"1091",1419,"Philadelphia","19142",518,333,0,NA,NA,NA
"1092",1420,"Philadelphia","19143",1413,521,0,NA,NA,NA
"1093",1421,"Philadelphia","19144",887,421,0,NA,NA,NA
"1094",1422,"Philadelphia","19145",1073,350,0,NA,NA,NA
"1095",1423,"Philadelphia","19146",974,267,0,NA,NA,NA
"1096",1424,"Philadelphia","19147",786,195,0,NA,NA,NA
"1097",1425,"Philadelphia","19148",1034,370,0,NA,NA,NA
"1098",1426,"Philadelphia","19149",831,439,0,NA,NA,NA
"1099",1427,"Philadelphia","19150",663,302,0,NA,NA,NA
"1100",1428,"Philadelphia","19151",746,355,0,NA,NA,NA
"1101",1429,"Philadelphia","19152",660,351,0,NA,NA,NA
"1102",1430,"Philadelphia","19153",257,118,0,NA,NA,NA
"1103",1431,"Philadelphia","19154",787,266,0,NA,NA,NA
"1104",1432,"Paoli","19301",140,32,0,NA,NA,NA
"1105",1433,"Atglen","19310",38,6,0,NA,NA,NA
"1106",1434,"Avondale","19311",40,10,0,NA,NA,NA
"1107",1435,"Berwyn","19312",183,87,-1,NA,NA,NA
"1108",1436,"Chadds Ford","19317",110,17,0,NA,NA,NA
"1109",1437,"Cheyney","19319",7,0,0,NA,NA,NA
"1110",1438,"Coatesville","19320",585,162,6,NA,NA,NA
"1111",1439,"Cochranville","19330",30,9,0,NA,NA,NA
"1112",1440,"Devon","19333",108,17,0,NA,NA,NA
"1113",1441,"Downingtown","19335",493,162,6,NA,NA,NA
"1114",1442,"Exton","19341",226,52,-1,NA,NA,NA
"1115",1443,"Glen Mills","19342",344,105,-1,NA,NA,NA
"1116",1444,"Glenmoore","19343",81,11,-1,NA,NA,NA
"1117",1445,"Honey Brook","19344",120,25,0,NA,NA,NA
"1118",1446,"Immaculata","19345",0,0,0,NA,NA,NA
"1119",1447,"Kennett Square","19348",137,40,0,NA,NA,NA
"1120",1448,"Landenberg","19350",56,14,0,NA,NA,NA
"1121",1449,"Lincoln University","19352",60,9,0,NA,NA,NA
"1122",1450,"Malvern","19355",462,117,5,NA,NA,NA
"1123",1451,"Nottingham","19362",50,10,0,NA,NA,NA
"1124",1452,"Oxford","19363",130,37,-1,NA,NA,NA
"1125",1453,"Parkesburg","19365",94,19,0,NA,NA,NA
"1126",1454,"Thorndale","19372",40,-1,0,NA,NA,NA
"1127",1455,"Thornton","19373",32,27,-1,NA,NA,NA
"1128",1456,"Toughkenamon","19374",-1,6,0,NA,NA,NA
"1129",1457,"West Chester","19380",615,213,-1,NA,NA,NA
"1130",1458,"West Chester","19382",552,234,7,NA,NA,NA
"1131",1459,"West Chester","19383",-1,-1,0,NA,NA,NA
"1132",1460,"West Grove","19390",85,18,0,NA,NA,NA
"1133",1461,"Norristown","19401",832,386,-1,NA,NA,NA
"1134",1462,"Norristown","19403",2120,376,0,NA,NA,NA
"1135",1463,"Bridgeport","19405",105,18,0,NA,NA,NA
"1136",1464,"King of Prussia","19406",459,95,0,NA,NA,NA
"1137",1465,"Blue Bell","19422",389,86,0,NA,NA,NA
"1138",1466,"Chester Springs","19425",158,31,-1,NA,NA,NA
"1139",1467,"Collegeville","19426",556,136,0,NA,NA,NA
"1140",1468,"Conshohocken","19428",377,64,0,NA,NA,NA
"1141",1469,"Frederick","19435",-1,-1,0,NA,NA,NA
"1142",1470,"Gwynedd","19436",7,-1,0,NA,NA,NA
"1143",1471,"Harleysville","19438",364,104,-1,NA,NA,NA
"1144",1472,"Hatfield","19440",329,121,-1,NA,NA,NA
"1145",1473,"Lafayette Hill","19444",252,84,0,NA,NA,NA
"1146",1474,"Lansdale","19446",991,305,-1,NA,NA,NA
"1147",1475,"Mont Clare","19453",19,-1,0,NA,NA,NA
"1148",1476,"North Wales","19454",553,105,0,NA,NA,NA
"1149",1477,"Oaks","19456",9,-1,0,NA,NA,NA
"1150",1478,"Phoenixville","19460",656,154,-1,NA,NA,NA
"1151",1479,"Plymouth Meeting","19462",384,87,0,NA,NA,NA
"1152",1480,"Pottstown","19464",860,155,0,NA,NA,NA
"1153",1481,"Pottstown","19465",223,24,0,NA,NA,NA
"1154",1482,"Royersford","19468",504,182,0,NA,NA,NA
"1155",1483,"Schwenksville","19473",205,33,0,NA,NA,NA
"1156",1484,"Spring City","19475",162,79,15,NA,NA,NA
"1157",1485,"Spring House","19477",14,33,0,NA,NA,NA
"1158",1486,"Zieglerville","19492",8,-1,0,NA,NA,NA
"1159",1487,"Adamstown","19501",19,-1,0,NA,NA,NA
"1160",1488,"Bally","19503",19,-1,0,NA,NA,NA
"1161",1489,"Barto","19504",71,9,0,NA,NA,NA
"1162",1490,"Bechtelsville","19505",42,11,0,NA,NA,NA
"1163",1491,"Bernville","19506",110,25,-1,NA,NA,NA
"1164",1492,"Bethel","19507",36,6,0,NA,NA,NA
"1165",1493,"Birdsboro","19508",186,45,-1,NA,NA,NA
"1166",1494,"Blandon","19510",110,24,0,NA,NA,NA
"1167",1495,"Boyertown","19512",243,32,-1,NA,NA,NA
"1168",1496,"Douglassville","19518",221,47,-1,NA,NA,NA
"1169",1497,"Elverson","19520",59,6,0,NA,NA,NA
"1170",1498,"Fleetwood","19522",179,33,-1,NA,NA,NA
"1171",1499,"Gilbertsville","19525",238,38,0,NA,NA,NA
"1172",1500,"Hamburg","19526",178,30,0,NA,NA,NA
"1173",1501,"Kempton","19529",39,-1,0,NA,NA,NA
"1174",1502,"Kutztown","19530",142,43,0,NA,NA,NA
"1175",1503,"Leesport","19533",101,37,-1,NA,NA,NA
"1176",1504,"Lenhartsville","19534",24,-1,0,NA,NA,NA
"1177",1505,"Mertztown","19539",66,9,-1,NA,NA,NA
"1178",1506,"Mohnton","19540",150,15,-1,NA,NA,NA
"1179",1507,"Mohrsville","19541",48,8,0,NA,NA,NA
"1180",1508,"Morgantown","19543",69,7,-1,NA,NA,NA
"1181",1509,"Oley","19547",54,13,0,NA,NA,NA
"1182",1510,"Port Clinton","19549",-1,-1,0,NA,NA,NA
"1183",1511,"Rehrersburg","19550",7,0,0,NA,NA,NA
"1184",1512,"Robesonia","19551",65,9,0,NA,NA,NA
"1185",1513,"Shoemakersville","19555",50,-1,0,NA,NA,NA
"1186",1514,"Temple","19560",131,63,-1,NA,NA,NA
"1187",1515,"Topton","19562",66,24,-1,NA,NA,NA
"1188",1516,"Wernersville","19565",111,41,-1,NA,NA,NA
"1189",1517,"Womelsdorf","19567",65,33,0,NA,NA,NA
"1190",1518,"Reading","19601",709,578,23,NA,NA,NA
"1191",1519,"Reading","19602",373,260,-1,NA,NA,NA
"1192",1520,"Reading","19604",504,518,18,NA,NA,NA
"1193",1521,"Reading","19605",342,156,-1,NA,NA,NA
"1194",1522,"Reading","19606",499,193,9,NA,NA,NA
"1195",1523,"Reading","19607",363,87,-1,NA,NA,NA
"1196",1524,"Reading","19608",316,243,-1,NA,NA,NA
"1197",1525,"Reading","19609",136,46,0,NA,NA,NA
"1198",1526,"Reading","19610",305,84,-1,NA,NA,NA
"1199",1527,"Reading","19611",229,231,-1,NA,NA,NA
"1200",1555,"Aliquippa","15001",294,37,-1,NA,NA,NA
"1201",1556,"Ambridge","15003",108,11,-1,NA,NA,NA
"1202",1557,"Atlasburg","15004",0,-1,0,NA,NA,NA
"1203",1558,"Baden","15005",102,9,-1,NA,NA,NA
"1204",1559,"Bakerstown","15007",12,0,0,NA,NA,NA
"1205",1560,"Beaver","15009",201,307,0,NA,NA,NA
"1206",1561,"Beaver Falls","15010",237,27,-1,NA,NA,NA
"1207",1562,"Belle Vernon","15012",147,6,0,NA,NA,NA
"1208",1563,"Brackenridge","15014",62,5,-1,NA,NA,NA
"1209",1564,"Bradfordwoods","15015",8,-1,0,NA,NA,NA
"1210",1565,"Bridgeville","15017",119,6,-1,NA,NA,NA
"1211",1566,"Buena Vista","15018",11,0,0,NA,NA,NA
"1212",1567,"Bulger","15019",15,-1,0,NA,NA,NA
"1213",1568,"Burgettstown","15021",59,0,0,NA,NA,NA
"1214",1569,"Charleroi","15022",124,20,-1,NA,NA,NA
"1215",1570,"Cheswick","15024",197,8,0,NA,NA,NA
"1216",1571,"Clairton","15025",339,22,0,NA,NA,NA
"1217",1572,"Clinton","15026",24,-1,0,NA,NA,NA
"1218",1573,"Conway","15027",23,-1,0,NA,NA,NA
"1219",1574,"Creighton","15030",17,0,0,NA,NA,NA
"1220",1575,"Cuddy","15031",-1,0,0,NA,NA,NA
"1221",1576,"Curtisville","15032",-1,0,0,NA,NA,NA
"1222",1577,"Donora","15033",58,-1,-1,NA,NA,NA
"1223",1578,"Dravosburg","15034",19,0,0,NA,NA,NA
"1224",1579,"East Mc Keesport","15035",39,-1,-1,NA,NA,NA
"1225",1580,"Elizabeth","15037",146,5,0,NA,NA,NA
"1226",1581,"Freedom","15042",57,5,0,NA,NA,NA
"1227",1582,"Georgetown","15043",15,-1,0,NA,NA,NA
"1228",1583,"Gibsonia","15044",337,91,-1,NA,NA,NA
"1229",1584,"Glassport","15045",72,-1,0,NA,NA,NA
"1230",1585,"Crescent","15046",20,-1,0,NA,NA,NA
"1231",1586,"Harwick","15049",15,0,0,NA,NA,NA
"1232",1587,"Hookstown","15050",21,5,0,NA,NA,NA
"1233",1588,"Indianola","15051",6,0,0,NA,NA,NA
"1234",1589,"Industry","15052",33,-1,0,NA,NA,NA
"1235",1590,"Joffre","15053",-1,0,0,NA,NA,NA
"1236",1591,"Langeloth","15054",-1,0,0,NA,NA,NA
"1237",1592,"Lawrence","15055",15,0,0,NA,NA,NA
"1238",1593,"Leetsdale","15056",12,0,0,NA,NA,NA
"1239",1594,"Mc Donald","15057",105,-1,0,NA,NA,NA
"1240",1595,"Midland","15059",34,-1,0,NA,NA,NA
"1241",1596,"Midway","15060",8,0,0,NA,NA,NA
"1242",1597,"Monaca","15061",104,15,-1,NA,NA,NA
"1243",1598,"Monessen","15062",88,6,0,NA,NA,NA
"1244",1599,"Monongahela","15063",165,8,0,NA,NA,NA
"1245",1600,"Morgan","15064",5,0,0,NA,NA,NA
"1246",1601,"Natrona Heights","15065",196,15,0,NA,NA,NA
"1247",1602,"New Brighton","15066",92,5,0,NA,NA,NA
"1248",1603,"New Eagle","15067",30,0,0,NA,NA,NA
"1249",1604,"New Kensington","15068",550,46,0,NA,NA,NA
"1250",1605,"Oakdale","15071",95,6,-1,NA,NA,NA
"1251",1606,"Rochester","15074",94,17,0,NA,NA,NA
"1252",1607,"Russellton","15076",19,0,0,NA,NA,NA
"1253",1608,"Shippingport","15077",-1,0,0,NA,NA,NA
"1254",1609,"Slovan","15078",-1,0,0,NA,NA,NA
"1255",1610,"Sturgeon","15082",-1,0,0,NA,NA,NA
"1256",1611,"Sutersville","15083",10,-1,0,NA,NA,NA
"1257",1612,"Tarentum","15084",172,5,-1,NA,NA,NA
"1258",1613,"Trafford","15085",90,-1,0,NA,NA,NA
"1259",1614,"Warrendale","15086",-1,0,0,NA,NA,NA
"1260",1615,"West Newton","15089",65,-1,0,NA,NA,NA
"1261",1616,"Wexford","15090",311,34,-1,NA,NA,NA
"1262",1617,"Allison Park","15101",277,25,0,NA,NA,NA
"1263",1618,"Bethel Park","15102",274,18,-1,NA,NA,NA
"1264",1619,"Braddock","15104",122,7,0,NA,NA,NA
"1265",1620,"Carnegie","15106",172,13,-1,NA,NA,NA
"1266",1621,"Coraopolis","15108",377,70,19,NA,NA,NA
"1267",1622,"Duquesne","15110",55,8,0,NA,NA,NA
"1268",1623,"East Pittsburgh","15112",58,-1,0,NA,NA,NA
"1269",1624,"Glenshaw","15116",133,8,0,NA,NA,NA
"1270",1625,"Homestead","15120",254,28,-1,NA,NA,NA
"1271",1626,"West Mifflin","15122",290,22,0,NA,NA,NA
"1272",1627,"Imperial","15126",55,7,-1,NA,NA,NA
"1273",1628,"South Park","15129",117,6,0,NA,NA,NA
"1274",1629,"McKeesport","15131",87,6,0,NA,NA,NA
"1275",1630,"McKeesport","15132",281,38,-1,NA,NA,NA
"1276",1631,"McKeesport","15133",61,-1,0,NA,NA,NA
"1277",1632,"McKeesport","15135",56,-1,0,NA,NA,NA
"1278",1633,"Mc Kees Rocks","15136",243,21,-1,NA,NA,NA
"1279",1634,"North Versailles","15137",138,13,0,NA,NA,NA
"1280",1635,"Oakmont","15139",106,-1,0,NA,NA,NA
"1281",1636,"Pitcairn","15140",51,-1,0,NA,NA,NA
"1282",1637,"Presto","15142",12,-1,0,NA,NA,NA
"1283",1638,"Sewickley","15143",203,14,-1,NA,NA,NA
"1284",1639,"Springdale","15144",63,-1,0,NA,NA,NA
"1285",1640,"Turtle Creek","15145",99,8,0,NA,NA,NA
"1286",1641,"Monroeville","15146",539,28,0,NA,NA,NA
"1287",1642,"Verona","15147",215,16,0,NA,NA,NA
"1288",1643,"Wilmerding","15148",35,-1,0,NA,NA,NA
"1289",1644,"Pittsburgh","15201",190,19,-1,NA,NA,NA
"1290",1645,"Pittsburgh","15202",244,10,0,NA,NA,NA
"1291",1646,"Pittsburgh","15203",120,11,-1,NA,NA,NA
"1292",1647,"Pittsburgh","15204",91,-1,0,NA,NA,NA
"1293",1648,"Pittsburgh","15205",257,22,-1,NA,NA,NA
"1294",1649,"Pittsburgh","15206",461,34,-1,NA,NA,NA
"1295",1650,"Pittsburgh","15207",174,79,-1,NA,NA,NA
"1296",1651,"Pittsburgh","15208",117,8,0,NA,NA,NA
"1297",1652,"Pittsburgh","15209",136,9,-1,NA,NA,NA
"1298",1653,"Pittsburgh","15210",306,32,-1,NA,NA,NA
"1299",1654,"Pittsburgh","15211",132,12,-1,NA,NA,NA
"1300",1655,"Pittsburgh","15212",465,34,0,NA,NA,NA
"1301",1656,"Pittsburgh","15213",160,21,0,NA,NA,NA
"1302",1657,"Pittsburgh","15214",176,21,0,NA,NA,NA
"1303",1658,"Pittsburgh","15215",169,10,-1,NA,NA,NA
"1304",1659,"Pittsburgh","15216",231,13,0,NA,NA,NA
"1305",1660,"Pittsburgh","15217",413,44,-1,NA,NA,NA
"1306",1661,"Pittsburgh","15218",193,12,0,NA,NA,NA
"1307",1662,"Pittsburgh","15219",219,37,0,NA,NA,NA
"1308",1663,"Pittsburgh","15220",291,13,-1,NA,NA,NA
"1309",1664,"Pittsburgh","15221",385,74,0,NA,NA,NA
"1310",1665,"Pittsburgh","15222",75,7,0,NA,NA,NA
"1311",1666,"Pittsburgh","15223",107,-1,-1,NA,NA,NA
"1312",1667,"Pittsburgh","15224",154,8,0,NA,NA,NA
"1313",1668,"Pittsburgh","15225",16,-1,0,NA,NA,NA
"1314",1669,"Pittsburgh","15226",163,7,0,NA,NA,NA
"1315",1670,"Pittsburgh","15227",320,22,-1,NA,NA,NA
"1316",1671,"Pittsburgh","15228",224,11,0,NA,NA,NA
"1317",1672,"Pittsburgh","15229",154,8,0,NA,NA,NA
"1318",1673,"Pittsburgh","15231",0,0,0,NA,NA,NA
"1319",1674,"Pittsburgh","15232",159,22,0,NA,NA,NA
"1320",1675,"Pittsburgh","15233",41,6,0,NA,NA,NA
"1321",1676,"Pittsburgh","15234",184,5,0,NA,NA,NA
"1322",1677,"Pittsburgh","15235",556,34,0,NA,NA,NA
"1323",1678,"Pittsburgh","15236",462,20,0,NA,NA,NA
"1324",1679,"Pittsburgh","15237",530,41,-1,NA,NA,NA
"1325",1680,"Pittsburgh","15238",197,10,0,NA,NA,NA
"1326",1681,"Pittsburgh","15239",265,9,0,NA,NA,NA
"1327",1682,"Pittsburgh","15241",168,19,0,NA,NA,NA
"1328",1683,"Pittsburgh","15243",613,14,-1,NA,NA,NA
"1329",1684,"Pittsburgh","15260",0,0,0,NA,NA,NA
"1330",1685,"Pittsburgh","15261",0,0,0,NA,NA,NA
"1331",1686,"Pittsburgh","15275",0,0,0,NA,NA,NA
"1332",1687,"Washington","15301",702,17,0,NA,NA,NA
"1333",1688,"Aleppo","15310",-1,0,0,NA,NA,NA
"1334",1689,"Amity","15311",10,0,0,NA,NA,NA
"1335",1690,"Avella","15312",31,-1,0,NA,NA,NA
"1336",1691,"Beallsville","15313",9,0,0,NA,NA,NA
"1337",1692,"Bentleyville","15314",61,-1,0,NA,NA,NA
"1338",1693,"Canonsburg","15317",474,24,0,NA,NA,NA
"1339",1694,"Carmichaels","15320",81,7,0,NA,NA,NA
"1340",1695,"Cecil","15321",7,-1,0,NA,NA,NA
"1341",1696,"Clarksville","15322",32,-1,-1,NA,NA,NA
"1342",1697,"Claysville","15323",32,-1,0,NA,NA,NA
"1343",1698,"Cokeburg","15324",11,-1,0,NA,NA,NA
"1344",1699,"Dilliner","15327",28,-1,0,NA,NA,NA
"1345",1700,"Prosperity","15329",13,0,0,NA,NA,NA
"1346",1701,"Eighty Four","15330",49,-1,0,NA,NA,NA
"1347",1702,"Ellsworth","15331",17,0,0,NA,NA,NA
"1348",1703,"Finleyville","15332",78,7,-1,NA,NA,NA
"1349",1704,"Fredericktown","15333",30,0,0,NA,NA,NA
"1350",1705,"Garards Fort","15334",5,0,0,NA,NA,NA
"1351",1706,"Graysville","15337",10,-1,0,NA,NA,NA
"1352",1707,"Greensboro","15338",26,-1,0,NA,NA,NA
"1353",1708,"Hickory","15340",14,0,0,NA,NA,NA
"1354",1709,"Holbrook","15341",9,0,0,NA,NA,NA
"1355",1710,"Houston","15342",41,7,0,NA,NA,NA
"1356",1711,"Jefferson","15344",24,-1,0,NA,NA,NA
"1357",1712,"Marianna","15345",19,-1,0,NA,NA,NA
"1358",1713,"Mather","15346",13,-1,0,NA,NA,NA
"1359",1714,"Meadow Lands","15347",6,0,0,NA,NA,NA
"1360",1715,"Mount Morris","15349",18,0,0,NA,NA,NA
"1361",1716,"New Freeport","15352",6,0,0,NA,NA,NA
"1362",1717,"Nineveh","15353",-1,0,0,NA,NA,NA
"1363",1718,"Rices Landing","15357",25,-1,0,NA,NA,NA
"1364",1719,"Rogersville","15359",-1,0,0,NA,NA,NA
"1365",1720,"Scenery Hill","15360",26,0,0,NA,NA,NA
"1366",1721,"Southview","15361",-1,0,0,NA,NA,NA
"1367",1722,"Spraggs","15362",12,0,0,NA,NA,NA
"1368",1723,"Strabane","15363",10,0,0,NA,NA,NA
"1369",1724,"Sycamore","15364",-1,0,0,NA,NA,NA
"1370",1725,"Venetia","15367",62,7,-1,NA,NA,NA
"1371",1726,"Waynesburg","15370",159,7,-1,NA,NA,NA
"1372",1727,"West Alexander","15376",27,0,0,NA,NA,NA
"1373",1728,"West Finley","15377",6,0,0,NA,NA,NA
"1374",1729,"Wind Ridge","15380",5,0,0,NA,NA,NA
"1375",1730,"Uniontown","15401",602,29,0,NA,NA,NA
"1376",1731,"Adah","15410",10,-1,0,NA,NA,NA
"1377",1732,"Addison","15411",7,0,0,NA,NA,NA
"1378",1733,"Allenport","15412",6,0,0,NA,NA,NA
"1379",1734,"Allison","15413",13,0,0,NA,NA,NA
"1380",1735,"Brownsville","15417",116,-1,0,NA,NA,NA
"1381",1736,"California","15419",27,-1,0,NA,NA,NA
"1382",1737,"Coal Center","15423",20,-1,0,NA,NA,NA
"1383",1738,"Confluence","15424",20,0,0,NA,NA,NA
"1384",1739,"Connellsville","15425",257,9,0,NA,NA,NA
"1385",1740,"Daisytown","15427",14,0,0,NA,NA,NA
"1386",1741,"Dawson","15428",27,0,0,NA,NA,NA
"1387",1742,"Denbo","15429",-1,0,0,NA,NA,NA
"1388",1743,"Dunbar","15431",72,-1,0,NA,NA,NA
"1389",1744,"Dunlevy","15432",7,0,0,NA,NA,NA
"1390",1745,"East Millsboro","15433",12,0,0,NA,NA,NA
"1391",1746,"Elco","15434",8,0,0,NA,NA,NA
"1392",1747,"Fairchance","15436",44,0,0,NA,NA,NA
"1393",1748,"Farmington","15437",22,5,0,NA,NA,NA
"1394",1749,"Fayette City","15438",23,0,0,NA,NA,NA
"1395",1750,"Gibbon Glade","15440",-1,0,0,NA,NA,NA
"1396",1751,"Grindstone","15442",29,0,0,NA,NA,NA
"1397",1752,"Hiller","15444",14,0,0,NA,NA,NA
"1398",1753,"Hopwood","15445",45,6,0,NA,NA,NA
"1399",1754,"Indian Head","15446",-1,0,0,NA,NA,NA
"1400",1755,"La Belle","15450",10,-1,0,NA,NA,NA
"1401",1756,"Lake Lynn","15451",17,0,0,NA,NA,NA
"1402",1757,"Lemont Furnace","15456",41,-1,0,NA,NA,NA
"1403",1758,"Mc Clellandtown","15458",35,-1,0,NA,NA,NA
"1404",1759,"Markleysburg","15459",15,0,0,NA,NA,NA
"1405",1760,"Masontown","15461",78,-1,0,NA,NA,NA
"1406",1761,"Melcroft","15462",-1,0,0,NA,NA,NA
"1407",1762,"Merrittstown","15463",-1,0,0,NA,NA,NA
"1408",1763,"Mill Run","15464",15,0,0,NA,NA,NA
"1409",1764,"New Salem","15468",43,0,0,NA,NA,NA
"1410",1765,"Normalville","15469",30,-1,0,NA,NA,NA
"1411",1766,"Ohiopyle","15470",5,0,0,NA,NA,NA
"1412",1767,"Perryopolis","15473",42,-1,0,NA,NA,NA
"1413",1768,"Point Marion","15474",31,0,0,NA,NA,NA
"1414",1769,"Republic","15475",21,0,0,NA,NA,NA
"1415",1770,"Roscoe","15477",5,-1,0,NA,NA,NA
"1416",1771,"Smithfield","15478",90,5,0,NA,NA,NA
"1417",1772,"Smithton","15479",29,-1,0,NA,NA,NA
"1418",1773,"Smock","15480",31,0,0,NA,NA,NA
"1419",1774,"Star Junction","15482",6,0,0,NA,NA,NA
"1420",1775,"Stockdale","15483",9,-1,0,NA,NA,NA
"1421",1776,"Uledi","15484",5,0,0,NA,NA,NA
"1422",1777,"Vanderbilt","15486",43,-1,0,NA,NA,NA
"1423",1778,"Waltersburg","15488",-1,0,0,NA,NA,NA
"1424",1779,"White","15490",5,0,0,NA,NA,NA
"1425",1780,"Somerset","15501",169,-1,0,NA,NA,NA
"1426",1781,"Fort Hill","15540",0,0,0,NA,NA,NA
"1427",1782,"Markleton","15551",7,0,0,NA,NA,NA
"1428",1783,"Rockwood","15557",39,-1,-1,NA,NA,NA
"1429",1784,"Greensburg","15601",861,60,-1,NA,NA,NA
"1430",1785,"Acme","15610",43,7,0,NA,NA,NA
"1431",1786,"Adamsburg","15611",7,0,0,NA,NA,NA
"1432",1787,"Alverton","15612",8,0,0,NA,NA,NA
"1433",1788,"Apollo","15613",172,11,0,NA,NA,NA
"1434",1789,"Ardara","15615",-1,0,0,NA,NA,NA
"1435",1790,"Armbrust","15616",-1,0,0,NA,NA,NA
"1436",1791,"Arona","15617",7,0,0,NA,NA,NA
"1437",1792,"Avonmore","15618",36,-1,0,NA,NA,NA
"1438",1793,"Bradenville","15620",9,0,0,NA,NA,NA
"1439",1794,"Champion","15622",17,-1,0,NA,NA,NA
"1440",1795,"Claridge","15623",17,0,0,NA,NA,NA
"1441",1796,"Delmont","15626",83,-1,0,NA,NA,NA
"1442",1797,"Derry","15627",99,14,0,NA,NA,NA
"1443",1798,"Donegal","15628",8,-1,0,NA,NA,NA
"1444",1799,"Everson","15631",10,0,0,NA,NA,NA
"1445",1800,"Export","15632",111,-1,0,NA,NA,NA
"1446",1801,"Grapeville","15634",12,0,0,NA,NA,NA
"1447",1802,"Harrison City","15636",39,-1,0,NA,NA,NA
"1448",1803,"Herminie","15637",24,-1,0,NA,NA,NA
"1449",1804,"Hunker","15639",25,0,0,NA,NA,NA
"1450",1805,"Hyde Park","15641",9,-1,0,NA,NA,NA
"1451",1806,"Irwin","15642",574,28,-1,NA,NA,NA
"1452",1807,"Jeannette","15644",280,13,0,NA,NA,NA
"1453",1808,"Jones Mills","15646",-1,0,0,NA,NA,NA
"1454",1809,"Larimer","15647",8,0,0,NA,NA,NA
"1455",1810,"Latrobe","15650",475,81,0,NA,NA,NA
"1456",1811,"Laughlintown","15655",-1,0,0,NA,NA,NA
"1457",1812,"Leechburg","15656",120,46,-1,NA,NA,NA
"1458",1813,"Ligonier","15658",117,22,-1,NA,NA,NA
"1459",1814,"Loyalhanna","15661",7,0,0,NA,NA,NA
"1460",1815,"Madison","15663",6,-1,0,NA,NA,NA
"1461",1816,"Manor","15665",19,-1,0,NA,NA,NA
"1462",1817,"Mount Pleasant","15666",182,17,0,NA,NA,NA
"1463",1818,"Murrysville","15668",205,9,0,NA,NA,NA
"1464",1819,"New Alexandria","15670",45,-1,0,NA,NA,NA
