report_investigation_date,county,age_group,sex,case_count
2020-03-21 00:00:00,DUBOIS,20-29,F,1
2020-03-28 00:00:00,DUBOIS,20-29,F,1
2020-04-29 00:00:00,DUBOIS,20-29,F,1
2020-05-05 00:00:00,DUBOIS,20-29,F,1
2020-05-08 00:00:00,DUBOIS,20-29,F,1
2020-04-03 00:00:00,DUBOIS,30-39,F,1
2020-04-11 00:00:00,DUBOIS,30-39,F,2
2020-04-28 00:00:00,DUBOIS,30-39,F,1
2020-05-06 00:00:00,DUBOIS,30-39,F,1
2020-03-30 00:00:00,DUBOIS,40-49,F,1
2020-04-05 00:00:00,DUBOIS,40-49,F,1
2020-04-26 00:00:00,DUBOIS,40-49,F,1
2020-04-28 00:00:00,DUBOIS,40-49,F,1
2020-04-04 00:00:00,DUBOIS,50-59,F,1
2020-04-18 00:00:00,DUBOIS,50-59,F,1
2020-05-02 00:00:00,DUBOIS,50-59,F,1
2020-05-06 00:00:00,DUBOIS,50-59,F,1
2020-05-08 00:00:00,DUBOIS,50-59,F,1
2020-05-08 00:00:00,DUBOIS,60-69,F,1
2020-04-29 00:00:00,DUBOIS,20-29,M,1
2020-05-07 00:00:00,DUBOIS,20-29,M,1
2020-04-07 00:00:00,DUBOIS,30-39,M,1
2020-05-04 00:00:00,DUBOIS,30-39,M,2
2020-05-05 00:00:00,DUBOIS,30-39,M,1
2020-05-08 00:00:00,DUBOIS,30-39,M,1
2020-04-04 00:00:00,DUBOIS,40-49,M,1
2020-05-01 00:00:00,DUBOIS,40-49,M,1
2020-05-06 00:00:00,DUBOIS,40-49,M,1
2020-05-07 00:00:00,DUBOIS,40-49,M,1
2020-04-07 00:00:00,DUBOIS,50-59,M,1
2020-04-14 00:00:00,DUBOIS,50-59,M,1
2020-04-18 00:00:00,DUBOIS,50-59,M,1
2020-04-28 00:00:00,DUBOIS,50-59,M,1
2020-05-05 00:00:00,DUBOIS,50-59,M,1
2020-05-06 00:00:00,DUBOIS,50-59,M,2
2020-04-08 00:00:00,DUBOIS,60-69,M,1
2020-05-07 00:00:00,DUBOIS,60-69,M,1
2020-04-10 00:00:00,DUBOIS,70-79,M,1
2020-04-23 00:00:00,DUBOIS,70-79,M,1
2020-04-17 00:00:00,ELKHART,0-19,F,1
2020-04-18 00:00:00,ELKHART,0-19,F,1
2020-04-20 00:00:00,ELKHART,0-19,F,1
2020-04-22 00:00:00,ELKHART,0-19,F,1
2020-04-27 00:00:00,ELKHART,0-19,F,1
2020-05-03 00:00:00,ELKHART,0-19,F,2
2020-05-05 00:00:00,ELKHART,0-19,F,3
2020-05-06 00:00:00,ELKHART,0-19,F,3
2020-05-08 00:00:00,ELKHART,0-19,F,2
2020-03-25 00:00:00,ELKHART,20-29,F,1
2020-04-04 00:00:00,ELKHART,20-29,F,1
2020-04-06 00:00:00,ELKHART,20-29,F,1
2020-04-08 00:00:00,ELKHART,20-29,F,1
2020-04-09 00:00:00,ELKHART,20-29,F,1
2020-04-11 00:00:00,ELKHART,20-29,F,1
2020-04-12 00:00:00,ELKHART,20-29,F,1
2020-04-14 00:00:00,ELKHART,20-29,F,1
2020-04-15 00:00:00,ELKHART,20-29,F,2
2020-04-16 00:00:00,ELKHART,20-29,F,1
2020-04-17 00:00:00,ELKHART,20-29,F,4
2020-04-18 00:00:00,ELKHART,20-29,F,1
2020-04-19 00:00:00,ELKHART,20-29,F,1
2020-04-20 00:00:00,ELKHART,20-29,F,2
2020-04-21 00:00:00,ELKHART,20-29,F,2
2020-04-23 00:00:00,ELKHART,20-29,F,1
2020-04-24 00:00:00,ELKHART,20-29,F,1
2020-04-25 00:00:00,ELKHART,20-29,F,2
2020-04-28 00:00:00,ELKHART,20-29,F,1
2020-04-30 00:00:00,ELKHART,20-29,F,2
2020-05-02 00:00:00,ELKHART,20-29,F,1
2020-05-04 00:00:00,ELKHART,20-29,F,3
2020-05-05 00:00:00,ELKHART,20-29,F,2
2020-05-06 00:00:00,ELKHART,20-29,F,2
2020-05-07 00:00:00,ELKHART,20-29,F,1
2020-05-08 00:00:00,ELKHART,20-29,F,2
2020-03-26 00:00:00,ELKHART,30-39,F,1
2020-03-30 00:00:00,ELKHART,30-39,F,1
2020-04-06 00:00:00,ELKHART,30-39,F,1
2020-04-08 00:00:00,ELKHART,30-39,F,1
2020-04-10 00:00:00,ELKHART,30-39,F,1
2020-04-12 00:00:00,ELKHART,30-39,F,1
2020-04-13 00:00:00,ELKHART,30-39,F,1
2020-04-14 00:00:00,ELKHART,30-39,F,1
2020-04-16 00:00:00,ELKHART,30-39,F,2
2020-04-17 00:00:00,ELKHART,30-39,F,1
2020-04-20 00:00:00,ELKHART,30-39,F,3
2020-04-22 00:00:00,ELKHART,30-39,F,2
2020-04-28 00:00:00,ELKHART,30-39,F,2
2020-05-02 00:00:00,ELKHART,30-39,F,2
2020-05-03 00:00:00,ELKHART,30-39,F,1
2020-05-06 00:00:00,ELKHART,30-39,F,4
2020-05-07 00:00:00,ELKHART,30-39,F,1
2020-05-08 00:00:00,ELKHART,30-39,F,3
2020-03-24 00:00:00,ELKHART,40-49,F,1
2020-03-26 00:00:00,ELKHART,40-49,F,1
2020-03-27 00:00:00,ELKHART,40-49,F,1
2020-03-29 00:00:00,ELKHART,40-49,F,1
2020-03-30 00:00:00,ELKHART,40-49,F,2
2020-04-06 00:00:00,ELKHART,40-49,F,1
2020-04-09 00:00:00,ELKHART,40-49,F,1
2020-04-10 00:00:00,ELKHART,40-49,F,1
2020-04-11 00:00:00,ELKHART,40-49,F,1
2020-04-12 00:00:00,ELKHART,40-49,F,1
2020-04-13 00:00:00,ELKHART,40-49,F,5
2020-04-16 00:00:00,ELKHART,40-49,F,2
2020-04-19 00:00:00,ELKHART,40-49,F,1
2020-04-22 00:00:00,ELKHART,40-49,F,1
2020-04-23 00:00:00,ELKHART,40-49,F,2
2020-04-24 00:00:00,ELKHART,40-49,F,1
2020-04-25 00:00:00,ELKHART,40-49,F,1
2020-04-27 00:00:00,ELKHART,40-49,F,1
2020-04-28 00:00:00,ELKHART,40-49,F,1
2020-05-02 00:00:00,ELKHART,40-49,F,1
2020-05-03 00:00:00,ELKHART,40-49,F,1
2020-05-04 00:00:00,ELKHART,40-49,F,3
2020-05-05 00:00:00,ELKHART,40-49,F,1
2020-05-07 00:00:00,ELKHART,40-49,F,3
2020-05-08 00:00:00,ELKHART,40-49,F,5
2020-03-20 00:00:00,ELKHART,50-59,F,1
2020-03-31 00:00:00,ELKHART,50-59,F,1
2020-04-02 00:00:00,ELKHART,50-59,F,1
2020-04-03 00:00:00,ELKHART,50-59,F,1
2020-04-07 00:00:00,ELKHART,50-59,F,2
2020-04-09 00:00:00,ELKHART,50-59,F,2
2020-04-11 00:00:00,ELKHART,50-59,F,1
2020-04-13 00:00:00,ELKHART,50-59,F,1
2020-04-16 00:00:00,ELKHART,50-59,F,1
2020-04-17 00:00:00,ELKHART,50-59,F,1
2020-04-18 00:00:00,ELKHART,50-59,F,1
2020-04-19 00:00:00,ELKHART,50-59,F,2
2020-04-20 00:00:00,ELKHART,50-59,F,2
2020-04-22 00:00:00,ELKHART,50-59,F,2
2020-04-23 00:00:00,ELKHART,50-59,F,3
2020-04-24 00:00:00,ELKHART,50-59,F,1
2020-04-27 00:00:00,ELKHART,50-59,F,3
2020-04-28 00:00:00,ELKHART,50-59,F,1
2020-05-02 00:00:00,ELKHART,50-59,F,1
2020-05-03 00:00:00,ELKHART,50-59,F,1
2020-05-05 00:00:00,ELKHART,50-59,F,1
2020-05-07 00:00:00,ELKHART,50-59,F,3
2020-05-08 00:00:00,ELKHART,50-59,F,1
2020-03-22 00:00:00,ELKHART,60-69,F,1
2020-04-02 00:00:00,ELKHART,60-69,F,1
2020-04-04 00:00:00,ELKHART,60-69,F,1
2020-04-05 00:00:00,ELKHART,60-69,F,1
2020-04-06 00:00:00,ELKHART,60-69,F,1
2020-04-08 00:00:00,ELKHART,60-69,F,1
2020-04-10 00:00:00,ELKHART,60-69,F,1
2020-04-12 00:00:00,ELKHART,60-69,F,1
2020-04-13 00:00:00,ELKHART,60-69,F,2
2020-04-15 00:00:00,ELKHART,60-69,F,1
2020-04-16 00:00:00,ELKHART,60-69,F,2
2020-04-17 00:00:00,ELKHART,60-69,F,3
2020-04-18 00:00:00,ELKHART,60-69,F,1
2020-04-19 00:00:00,ELKHART,60-69,F,2
2020-04-22 00:00:00,ELKHART,60-69,F,1
2020-04-25 00:00:00,ELKHART,60-69,F,2
2020-04-27 00:00:00,ELKHART,60-69,F,1
2020-05-01 00:00:00,ELKHART,60-69,F,1
2020-05-02 00:00:00,ELKHART,60-69,F,1
2020-05-03 00:00:00,ELKHART,60-69,F,1
2020-05-05 00:00:00,ELKHART,60-69,F,1
2020-05-06 00:00:00,ELKHART,60-69,F,1
2020-05-07 00:00:00,ELKHART,60-69,F,1
2020-05-08 00:00:00,ELKHART,60-69,F,2
2020-03-22 00:00:00,ELKHART,70-79,F,1
2020-04-10 00:00:00,ELKHART,70-79,F,1
2020-04-15 00:00:00,ELKHART,70-79,F,1
2020-04-23 00:00:00,ELKHART,70-79,F,2
2020-04-24 00:00:00,ELKHART,70-79,F,1
2020-04-27 00:00:00,ELKHART,70-79,F,1
2020-04-30 00:00:00,ELKHART,70-79,F,1
2020-05-08 00:00:00,ELKHART,70-79,F,1
2020-03-27 00:00:00,ELKHART,80+,F,1
2020-04-01 00:00:00,ELKHART,80+,F,1
2020-04-15 00:00:00,ELKHART,80+,F,1
2020-04-17 00:00:00,ELKHART,80+,F,4
2020-04-19 00:00:00,ELKHART,80+,F,1
2020-04-21 00:00:00,ELKHART,80+,F,1
2020-04-24 00:00:00,ELKHART,80+,F,9
2020-04-25 00:00:00,ELKHART,80+,F,1
2020-04-27 00:00:00,ELKHART,80+,F,8
2020-04-29 00:00:00,ELKHART,80+,F,1
2020-04-30 00:00:00,ELKHART,80+,F,1
2020-05-03 00:00:00,ELKHART,80+,F,1
2020-05-04 00:00:00,ELKHART,80+,F,1
2020-05-05 00:00:00,ELKHART,80+,F,1
2020-05-06 00:00:00,ELKHART,80+,F,2
2020-05-08 00:00:00,ELKHART,80+,F,1
2020-04-01 00:00:00,ELKHART,0-19,M,1
2020-04-11 00:00:00,ELKHART,0-19,M,1
2020-04-17 00:00:00,ELKHART,0-19,M,1
2020-04-20 00:00:00,ELKHART,0-19,M,1
2020-04-28 00:00:00,ELKHART,0-19,M,1
2020-04-30 00:00:00,ELKHART,0-19,M,1
2020-05-02 00:00:00,ELKHART,0-19,M,1
2020-05-03 00:00:00,ELKHART,0-19,M,2
2020-05-05 00:00:00,ELKHART,0-19,M,1
2020-05-06 00:00:00,ELKHART,0-19,M,3
2020-05-07 00:00:00,ELKHART,0-19,M,1
2020-05-08 00:00:00,ELKHART,0-19,M,1
2020-04-08 00:00:00,ELKHART,20-29,M,1
2020-04-10 00:00:00,ELKHART,20-29,M,1
2020-04-11 00:00:00,ELKHART,20-29,M,2
2020-04-15 00:00:00,ELKHART,20-29,M,1
2020-04-20 00:00:00,ELKHART,20-29,M,1
2020-04-23 00:00:00,ELKHART,20-29,M,1
2020-04-24 00:00:00,ELKHART,20-29,M,3
2020-04-25 00:00:00,ELKHART,20-29,M,2
2020-04-27 00:00:00,ELKHART,20-29,M,1
2020-04-28 00:00:00,ELKHART,20-29,M,2
2020-04-29 00:00:00,ELKHART,20-29,M,1
2020-05-02 00:00:00,ELKHART,20-29,M,2
2020-05-04 00:00:00,ELKHART,20-29,M,2
2020-05-05 00:00:00,ELKHART,20-29,M,1
2020-05-07 00:00:00,ELKHART,20-29,M,2
2020-05-08 00:00:00,ELKHART,20-29,M,1
2020-03-22 00:00:00,ELKHART,30-39,M,1
2020-03-30 00:00:00,ELKHART,30-39,M,1
2020-04-01 00:00:00,ELKHART,30-39,M,1
2020-04-08 00:00:00,ELKHART,30-39,M,1
2020-04-10 00:00:00,ELKHART,30-39,M,1
2020-04-11 00:00:00,ELKHART,30-39,M,1
2020-04-13 00:00:00,ELKHART,30-39,M,2
2020-04-15 00:00:00,ELKHART,30-39,M,2
2020-04-16 00:00:00,ELKHART,30-39,M,1
2020-04-17 00:00:00,ELKHART,30-39,M,1
2020-04-21 00:00:00,ELKHART,30-39,M,1
2020-04-29 00:00:00,ELKHART,30-39,M,1
2020-04-30 00:00:00,ELKHART,30-39,M,1
2020-05-02 00:00:00,ELKHART,30-39,M,3
2020-05-03 00:00:00,ELKHART,30-39,M,1
2020-05-05 00:00:00,ELKHART,30-39,M,1
2020-05-06 00:00:00,ELKHART,30-39,M,1
2020-05-07 00:00:00,ELKHART,30-39,M,1
2020-05-08 00:00:00,ELKHART,30-39,M,1
2020-03-30 00:00:00,ELKHART,40-49,M,1
2020-04-01 00:00:00,ELKHART,40-49,M,1
2020-04-06 00:00:00,ELKHART,40-49,M,1
2020-04-08 00:00:00,ELKHART,40-49,M,2
2020-04-11 00:00:00,ELKHART,40-49,M,2
2020-04-12 00:00:00,ELKHART,40-49,M,1
2020-04-13 00:00:00,ELKHART,40-49,M,1
2020-04-14 00:00:00,ELKHART,40-49,M,1
2020-04-16 00:00:00,ELKHART,40-49,M,1
2020-04-19 00:00:00,ELKHART,40-49,M,2
2020-04-20 00:00:00,ELKHART,40-49,M,1
2020-04-27 00:00:00,ELKHART,40-49,M,1
2020-04-28 00:00:00,ELKHART,40-49,M,1
2020-04-29 00:00:00,ELKHART,40-49,M,1
2020-05-04 00:00:00,ELKHART,40-49,M,1
2020-05-05 00:00:00,ELKHART,40-49,M,2
2020-05-06 00:00:00,ELKHART,40-49,M,1
2020-05-07 00:00:00,ELKHART,40-49,M,2
2020-05-08 00:00:00,ELKHART,40-49,M,3
2020-03-30 00:00:00,ELKHART,50-59,M,1
2020-04-01 00:00:00,ELKHART,50-59,M,1
2020-04-03 00:00:00,ELKHART,50-59,M,1
2020-04-04 00:00:00,ELKHART,50-59,M,1
2020-04-08 00:00:00,ELKHART,50-59,M,3
2020-04-10 00:00:00,ELKHART,50-59,M,1
2020-04-11 00:00:00,ELKHART,50-59,M,2
2020-04-15 00:00:00,ELKHART,50-59,M,3
2020-04-19 00:00:00,ELKHART,50-59,M,1
2020-04-21 00:00:00,ELKHART,50-59,M,2
2020-04-22 00:00:00,ELKHART,50-59,M,1
2020-04-25 00:00:00,ELKHART,50-59,M,1
2020-04-26 00:00:00,ELKHART,50-59,M,1
2020-05-05 00:00:00,ELKHART,50-59,M,2
2020-05-07 00:00:00,ELKHART,50-59,M,2
2020-05-08 00:00:00,ELKHART,50-59,M,3
2020-04-04 00:00:00,ELKHART,60-69,M,1
2020-04-06 00:00:00,ELKHART,60-69,M,1
2020-04-07 00:00:00,ELKHART,60-69,M,1
2020-04-09 00:00:00,ELKHART,60-69,M,1
2020-04-13 00:00:00,ELKHART,60-69,M,1
2020-04-14 00:00:00,ELKHART,60-69,M,1
2020-04-15 00:00:00,ELKHART,60-69,M,1
2020-04-19 00:00:00,ELKHART,60-69,M,1
2020-04-21 00:00:00,ELKHART,60-69,M,1
2020-04-22 00:00:00,ELKHART,60-69,M,1
2020-04-23 00:00:00,ELKHART,60-69,M,3
2020-04-25 00:00:00,ELKHART,60-69,M,1
2020-04-26 00:00:00,ELKHART,60-69,M,1
2020-04-27 00:00:00,ELKHART,60-69,M,1
2020-04-28 00:00:00,ELKHART,60-69,M,1
2020-05-02 00:00:00,ELKHART,60-69,M,1
2020-05-03 00:00:00,ELKHART,60-69,M,1
2020-05-07 00:00:00,ELKHART,60-69,M,3
2020-05-08 00:00:00,ELKHART,60-69,M,1
2020-03-25 00:00:00,ELKHART,70-79,M,1
2020-03-27 00:00:00,ELKHART,70-79,M,1
2020-04-06 00:00:00,ELKHART,70-79,M,1
2020-04-09 00:00:00,ELKHART,70-79,M,1
2020-04-15 00:00:00,ELKHART,70-79,M,1
2020-04-19 00:00:00,ELKHART,70-79,M,1
2020-04-23 00:00:00,ELKHART,70-79,M,1
2020-04-24 00:00:00,ELKHART,70-79,M,1
2020-04-29 00:00:00,ELKHART,70-79,M,1
2020-05-04 00:00:00,ELKHART,70-79,M,1
2020-05-06 00:00:00,ELKHART,70-79,M,1
2020-03-30 00:00:00,ELKHART,80+,M,2
2020-04-11 00:00:00,ELKHART,80+,M,1
2020-04-15 00:00:00,ELKHART,80+,M,4
2020-04-22 00:00:00,ELKHART,80+,M,1
2020-04-23 00:00:00,ELKHART,80+,M,1
2020-04-24 00:00:00,ELKHART,80+,M,1
2020-04-25 00:00:00,ELKHART,80+,M,1
2020-04-27 00:00:00,ELKHART,80+,M,2
2020-04-29 00:00:00,ELKHART,80+,M,2
2020-04-30 00:00:00,ELKHART,80+,M,1
2020-05-05 00:00:00,ELKHART,80+,M,1
2020-05-06 00:00:00,ELKHART,80+,M,1
2020-04-17 00:00:00,ELKHART,0-19,Unknown,1
2020-05-04 00:00:00,ELKHART,0-19,Unknown,2
2020-05-05 00:00:00,ELKHART,0-19,Unknown,1
2020-05-06 00:00:00,ELKHART,0-19,Unknown,1
2020-04-14 00:00:00,ELKHART,20-29,Unknown,1
2020-04-22 00:00:00,ELKHART,20-29,Unknown,1
2020-04-27 00:00:00,ELKHART,20-29,Unknown,1
2020-05-04 00:00:00,ELKHART,20-29,Unknown,5
2020-05-06 00:00:00,ELKHART,20-29,Unknown,1
2020-05-07 00:00:00,ELKHART,20-29,Unknown,2
2020-04-27 00:00:00,ELKHART,30-39,Unknown,1
2020-04-29 00:00:00,ELKHART,30-39,Unknown,1
2020-05-06 00:00:00,ELKHART,30-39,Unknown,2
2020-05-08 00:00:00,ELKHART,30-39,Unknown,1
2020-05-06 00:00:00,ELKHART,40-49,Unknown,1
2020-04-16 00:00:00,ELKHART,50-59,Unknown,1
2020-04-17 00:00:00,ELKHART,50-59,Unknown,1
2020-04-24 00:00:00,ELKHART,50-59,Unknown,1
2020-04-27 00:00:00,ELKHART,50-59,Unknown,1
2020-04-28 00:00:00,ELKHART,50-59,Unknown,1
2020-05-03 00:00:00,ELKHART,50-59,Unknown,1
2020-05-04 00:00:00,ELKHART,50-59,Unknown,1
2020-05-05 00:00:00,ELKHART,50-59,Unknown,1
2020-04-28 00:00:00,ELKHART,60-69,Unknown,2
2020-05-04 00:00:00,ELKHART,60-69,Unknown,1
2020-04-27 00:00:00,ELKHART,70-79,Unknown,1
2020-05-05 00:00:00,ELKHART,70-79,Unknown,1
2020-04-13 00:00:00,ELKHART,80+,Unknown,1
2020-05-06 00:00:00,ELKHART,80+,Unknown,2
2020-04-10 00:00:00,FAYETTE,30-39,F,1
2020-04-03 00:00:00,FAYETTE,40-49,F,1
2020-04-18 00:00:00,FAYETTE,40-49,F,1
2020-04-23 00:00:00,FAYETTE,40-49,F,1
2020-04-29 00:00:00,FAYETTE,40-49,F,1
2020-03-17 00:00:00,FAYETTE,50-59,F,1
2020-03-24 00:00:00,FAYETTE,50-59,F,1
2020-03-29 00:00:00,FAYETTE,50-59,F,1
2020-03-30 00:00:00,FAYETTE,50-59,F,1
2020-04-23 00:00:00,FAYETTE,50-59,F,1
2020-05-03 00:00:00,FAYETTE,50-59,F,1
2020-05-08 00:00:00,FAYETTE,50-59,F,1
2020-04-02 00:00:00,FAYETTE,60-69,F,1
2020-04-04 00:00:00,FAYETTE,60-69,F,1
2020-03-28 00:00:00,FAYETTE,70-79,F,1
2020-03-31 00:00:00,FAYETTE,70-79,F,1
2020-04-06 00:00:00,FAYETTE,70-79,F,1
2020-04-01 00:00:00,FAYETTE,80+,F,1
2020-04-27 00:00:00,FAYETTE,20-29,M,1
2020-03-29 00:00:00,FAYETTE,30-39,M,1
2020-04-23 00:00:00,FAYETTE,40-49,M,1
2020-05-02 00:00:00,FAYETTE,40-49,M,1
2020-05-05 00:00:00,FAYETTE,40-49,M,1
2020-05-06 00:00:00,FAYETTE,40-49,M,1
2020-04-06 00:00:00,FAYETTE,50-59,M,1
2020-04-08 00:00:00,FAYETTE,50-59,M,1
2020-04-16 00:00:00,FAYETTE,50-59,M,1
2020-04-28 00:00:00,FAYETTE,50-59,M,1
2020-05-08 00:00:00,FAYETTE,50-59,M,1
2020-03-18 00:00:00,FAYETTE,60-69,M,1
2020-04-24 00:00:00,FAYETTE,60-69,M,1
2020-04-28 00:00:00,FAYETTE,60-69,M,1
2020-03-29 00:00:00,FAYETTE,70-79,M,1
2020-03-27 00:00:00,FAYETTE,80+,M,1
2020-04-02 00:00:00,FAYETTE,80+,M,1
2020-04-04 00:00:00,FAYETTE,80+,M,1
2020-04-06 00:00:00,FLOYD,0-19,F,1
2020-04-13 00:00:00,FLOYD,0-19,F,1
2020-04-23 00:00:00,FLOYD,0-19,F,2
2020-05-01 00:00:00,FLOYD,0-19,F,1
2020-05-03 00:00:00,FLOYD,0-19,F,1
2020-04-01 00:00:00,FLOYD,20-29,F,1
2020-04-06 00:00:00,FLOYD,20-29,F,1
2020-04-08 00:00:00,FLOYD,20-29,F,1
2020-04-10 00:00:00,FLOYD,20-29,F,1
2020-04-17 00:00:00,FLOYD,20-29,F,1
2020-04-23 00:00:00,FLOYD,20-29,F,1
2020-04-27 00:00:00,FLOYD,20-29,F,1
2020-04-29 00:00:00,FLOYD,20-29,F,1
2020-05-01 00:00:00,FLOYD,20-29,F,1
2020-05-05 00:00:00,FLOYD,20-29,F,1
2020-05-06 00:00:00,FLOYD,20-29,F,1
2020-05-07 00:00:00,FLOYD,20-29,F,1
2020-03-26 00:00:00,FLOYD,30-39,F,2
2020-03-27 00:00:00,FLOYD,30-39,F,1
2020-03-29 00:00:00,FLOYD,30-39,F,1
2020-04-02 00:00:00,FLOYD,30-39,F,1
2020-04-04 00:00:00,FLOYD,30-39,F,1
2020-04-06 00:00:00,FLOYD,30-39,F,4
2020-04-09 00:00:00,FLOYD,30-39,F,1
2020-04-11 00:00:00,FLOYD,30-39,F,1
2020-04-15 00:00:00,FLOYD,30-39,F,1
2020-04-18 00:00:00,FLOYD,30-39,F,1
2020-04-20 00:00:00,FLOYD,30-39,F,1
2020-04-27 00:00:00,FLOYD,30-39,F,1
2020-05-02 00:00:00,FLOYD,30-39,F,1
2020-03-29 00:00:00,FLOYD,40-49,F,2
2020-04-01 00:00:00,FLOYD,40-49,F,3
2020-04-03 00:00:00,FLOYD,40-49,F,1
2020-04-05 00:00:00,FLOYD,40-49,F,1
2020-04-06 00:00:00,FLOYD,40-49,F,4
2020-04-08 00:00:00,FLOYD,40-49,F,4
2020-04-10 00:00:00,FLOYD,40-49,F,1
2020-04-11 00:00:00,FLOYD,40-49,F,1
2020-04-15 00:00:00,FLOYD,40-49,F,3
2020-04-16 00:00:00,FLOYD,40-49,F,1
2020-04-17 00:00:00,FLOYD,40-49,F,1
2020-04-23 00:00:00,FLOYD,40-49,F,1
2020-04-30 00:00:00,FLOYD,40-49,F,1
2020-05-05 00:00:00,FLOYD,40-49,F,1
2020-03-22 00:00:00,FLOYD,50-59,F,1
2020-04-01 00:00:00,FLOYD,50-59,F,1
2020-04-02 00:00:00,FLOYD,50-59,F,1
2020-04-04 00:00:00,FLOYD,50-59,F,3
2020-04-05 00:00:00,FLOYD,50-59,F,2
2020-04-06 00:00:00,FLOYD,50-59,F,1
2020-04-08 00:00:00,FLOYD,50-59,F,1
2020-04-10 00:00:00,FLOYD,50-59,F,2
2020-04-11 00:00:00,FLOYD,50-59,F,1
2020-04-17 00:00:00,FLOYD,50-59,F,1
2020-04-18 00:00:00,FLOYD,50-59,F,1
2020-04-20 00:00:00,FLOYD,50-59,F,1
2020-05-01 00:00:00,FLOYD,50-59,F,1
2020-05-04 00:00:00,FLOYD,50-59,F,1
2020-05-05 00:00:00,FLOYD,50-59,F,1
2020-03-22 00:00:00,FLOYD,60-69,F,1
2020-03-29 00:00:00,FLOYD,60-69,F,1
2020-04-01 00:00:00,FLOYD,60-69,F,1
2020-04-03 00:00:00,FLOYD,60-69,F,1
2020-04-04 00:00:00,FLOYD,60-69,F,1
2020-04-05 00:00:00,FLOYD,60-69,F,1
2020-04-06 00:00:00,FLOYD,60-69,F,1
2020-04-08 00:00:00,FLOYD,60-69,F,1
2020-04-15 00:00:00,FLOYD,60-69,F,1
2020-04-17 00:00:00,FLOYD,60-69,F,1
2020-04-21 00:00:00,FLOYD,60-69,F,1
2020-04-23 00:00:00,FLOYD,60-69,F,1
2020-04-29 00:00:00,FLOYD,60-69,F,1
2020-05-01 00:00:00,FLOYD,60-69,F,1
2020-05-06 00:00:00,FLOYD,60-69,F,1
2020-05-08 00:00:00,FLOYD,60-69,F,2
2020-03-21 00:00:00,FLOYD,70-79,F,1
2020-03-26 00:00:00,FLOYD,70-79,F,1
2020-03-27 00:00:00,FLOYD,70-79,F,1
2020-03-28 00:00:00,FLOYD,70-79,F,1
2020-04-01 00:00:00,FLOYD,70-79,F,2
2020-04-04 00:00:00,FLOYD,70-79,F,2
2020-04-10 00:00:00,FLOYD,70-79,F,2
2020-04-16 00:00:00,FLOYD,70-79,F,1
2020-04-18 00:00:00,FLOYD,70-79,F,1
2020-04-21 00:00:00,FLOYD,70-79,F,1
2020-04-23 00:00:00,FLOYD,70-79,F,1
2020-04-25 00:00:00,FLOYD,70-79,F,1
2020-04-27 00:00:00,FLOYD,70-79,F,1
2020-04-29 00:00:00,FLOYD,70-79,F,2
2020-05-04 00:00:00,FLOYD,70-79,F,3
2020-03-30 00:00:00,FLOYD,80+,F,1
2020-04-01 00:00:00,FLOYD,80+,F,1
2020-04-07 00:00:00,FLOYD,80+,F,1
2020-04-10 00:00:00,FLOYD,80+,F,1
2020-04-15 00:00:00,FLOYD,80+,F,2
2020-04-16 00:00:00,FLOYD,80+,F,1
2020-04-17 00:00:00,FLOYD,80+,F,1
2020-04-21 00:00:00,FLOYD,80+,F,2
2020-04-23 00:00:00,FLOYD,80+,F,1
2020-04-24 00:00:00,FLOYD,80+,F,1
2020-04-27 00:00:00,FLOYD,80+,F,2
2020-04-30 00:00:00,FLOYD,80+,F,1
2020-05-01 00:00:00,FLOYD,80+,F,11
2020-05-04 00:00:00,FLOYD,80+,F,2
2020-05-06 00:00:00,FLOYD,80+,F,1
2020-04-22 00:00:00,FLOYD,Unknown,F,1
2020-04-03 00:00:00,FLOYD,20-29,M,1
2020-04-14 00:00:00,FLOYD,20-29,M,1
2020-04-16 00:00:00,FLOYD,20-29,M,2
2020-04-30 00:00:00,FLOYD,20-29,M,1
2020-05-05 00:00:00,FLOYD,20-29,M,1
2020-05-08 00:00:00,FLOYD,20-29,M,1
2020-04-02 00:00:00,FLOYD,30-39,M,1
2020-04-05 00:00:00,FLOYD,30-39,M,1
2020-05-01 00:00:00,FLOYD,30-39,M,1
2020-05-06 00:00:00,FLOYD,30-39,M,1
2020-05-07 00:00:00,FLOYD,30-39,M,1
2020-03-29 00:00:00,FLOYD,40-49,M,1
2020-04-06 00:00:00,FLOYD,40-49,M,3
2020-04-12 00:00:00,FLOYD,40-49,M,1
2020-04-15 00:00:00,FLOYD,40-49,M,1
2020-04-17 00:00:00,FLOYD,40-49,M,1
2020-04-22 00:00:00,FLOYD,40-49,M,1
2020-05-02 00:00:00,FLOYD,40-49,M,1
2020-05-06 00:00:00,FLOYD,40-49,M,1
2020-03-26 00:00:00,FLOYD,50-59,M,1
2020-03-30 00:00:00,FLOYD,50-59,M,1
2020-04-01 00:00:00,FLOYD,50-59,M,1
2020-04-03 00:00:00,FLOYD,50-59,M,1
2020-04-04 00:00:00,FLOYD,50-59,M,1
2020-04-06 00:00:00,FLOYD,50-59,M,1
2020-04-09 00:00:00,FLOYD,50-59,M,3
2020-04-12 00:00:00,FLOYD,50-59,M,1
2020-04-23 00:00:00,FLOYD,50-59,M,1
2020-05-08 00:00:00,FLOYD,50-59,M,1
2020-03-19 00:00:00,FLOYD,60-69,M,1
